,Average of BOLD response for cluster 0,Standard Deviation of BOLD response for cluster 0,Average of BOLD response for cluster 1,Standard Deviation of BOLD response for cluster 1,Average of BOLD response for cluster 2,Standard Deviation of BOLD response for cluster 2,Average of BOLD response for cluster 3,Standard Deviation of BOLD response for cluster 3,Average of BOLD response for cluster 4,Standard Deviation of BOLD response for cluster 4,Average of BOLD response for cluster 5,Standard Deviation of BOLD response for cluster 5
0,-0.000292097588632,0.000871914113654,-0.000346738153683,0.000409185895274,-0.000470049428154,0.00041621727832,-0.000264746072949,0.000835552508597,-6.74605717401e-05,0.00038098245813,-0.000874312807721,0.000612070016707
1,-0.00213049881655,0.000931122600414,-0.000930048576757,0.00044027757864,-0.00143846763758,0.000354417874298,-0.00233363979433,0.00102226914059,-0.00056919776971,0.000505641268148,-0.00138885669831,0.00055901963848
2,-0.00209884040869,0.000704834629375,-0.00180459571624,0.000534809249507,-0.00113514809256,0.000449076299091,-0.00111744903959,0.000994527334256,-0.000491042639422,0.000510652130808,-0.000440249816827,0.000786720850594
3,-0.00206051021277,0.000700294979646,-0.00171125648435,0.000412298222193,-0.000882635940506,0.000348253399909,-0.00274282446592,0.000786685151874,-0.000679400611396,0.000541144146528,-0.00152836717955,0.000614467388175
4,-0.00132906806062,0.000720183738645,-0.00093495681264,0.000428040070447,-0.000881960529721,0.000370840054026,-0.00124455596901,0.000984113241209,-0.00131198852686,0.000708476229225,-0.00156463437382,0.000700997992311
5,-0.00147065280219,0.00067449668893,-0.000163681141459,0.000402679849266,-0.000703877183066,0.000444168363533,-0.00164334489529,0.000762898315014,-0.00122575212178,0.00051112990366,-0.00163805174681,0.000547736926115
6,-1.33113303854e-05,0.000768348695192,-0.000215671567663,0.000510976251867,0.000417685094543,0.000485718868561,-0.00115643870319,0.000854510170946,-9.42007336821e-05,0.000547897272014,-9.94436588197e-05,0.000725889100257
7,0.000633345015303,0.000919169140577,0.000659029227666,0.000638338006722,0.000486803491051,0.000544220428125,-0.000122827861511,0.000998502646916,0.000214603894578,0.000580961083474,0.000270240601572,0.000735458351822
8,0.00130179789558,0.000863101703803,0.000919819059502,0.000399809672484,0.000417240570679,0.000465895432462,0.000690338974162,0.000869775117034,0.000310295355362,0.000510679125873,0.00066953143077,0.000743601251424
9,-0.000120142853978,0.000935811499948,0.000463077035085,0.000587949567931,-6.68039580745e-05,0.000570679297812,0.000136086548928,0.000822621477335,0.000594020245608,0.000490158711085,4.23719973515e-05,0.000733089914742
10,-0.000618085026071,0.000865836139829,0.000823846797411,0.00041682900914,0.000402653328476,0.000469151025265,-0.000420937359808,0.000863464153163,0.000491857989826,0.000384048698053,9.7786251575e-05,0.000644532139179
11,0.00131289763981,0.000716709169536,0.000739534246798,0.000563895833783,0.000965409255673,0.000718417572913,0.000575860430266,0.00112084540954,0.000578614478038,0.000469449960358,0.000994961648827,0.000814696938077
12,0.0011954379431,0.000671496874722,0.000383991520439,0.000554608609447,0.000668842059988,0.00045422874414,0.000886311143968,0.00117380230365,0.000396084926683,0.000567454488804,0.000838308888742,0.000756474647914
13,0.000785784178009,0.00107458295729,0.00031996925023,0.00047721986999,0.000529781397579,0.000522559888527,0.00213631809441,0.00124757670652,-9.01149107268e-05,0.000681631455708,0.000474689650209,0.000874944686899
14,0.00048065923074,0.00112004464898,-0.000107739418889,0.000674261020317,0.000412996247904,0.000617838966322,0.00101068469043,0.00109827143411,-4.49896299632e-05,0.000720612836459,0.000940232442254,0.000949503386673
15,0.000401586570756,0.000842903659664,-0.00022535849796,0.000661100816729,-0.000194073181183,0.000584468028113,-0.000144433321169,0.000892358459663,-4.82941242601e-05,0.000562373963346,0.000590264435135,0.00068744284748
16,3.58454970127e-05,0.000657873997546,-0.00078369399043,0.000502688144679,-0.000597903851519,0.000538480578565,0.000203745859192,0.000727255691891,-0.000533882821834,0.000409196348402,-0.000379202949293,0.000570584910624
17,0.000895517783519,0.000642914377089,-9.89178975043e-05,0.000488972708361,0.000312374745225,0.000533473240765,0.000535208793789,0.000776539915272,0.000217031405653,0.000477569565763,0.000335362488277,0.000531394277407
18,-0.00021889909135,0.000673561885794,-0.000326277561219,0.000521182262947,-0.000146593585792,0.000565597385746,0.000259501915497,0.000907407707092,-0.000336616548079,0.00049151843417,-8.16866282342e-05,0.000595547500259
19,-0.001544760995,0.000845605298779,-0.000699324439593,0.000575416053922,-0.000936584564117,0.000642447296505,-0.00130752689126,0.000979342938114,-0.00101172720723,0.000476446874397,-0.00120806771909,0.000574187931066
20,-0.000869654306734,0.000595782867284,-4.82150965072e-05,0.000461934235753,-3.22936904356e-05,0.000440977620182,-0.000898637938617,0.000768551486359,-0.000115902650383,0.000459936884359,-4.60936099523e-06,0.000657173608754
21,0.00229702260631,0.000850409454559,0.00133533879796,0.000533508683399,0.00186893506451,0.00054552446433,0.00209576910058,0.000932896515452,0.00110043336662,0.00045786866774,0.00185049278506,0.000782048190742
22,0.00485165395945,0.00110264348973,0.00302846166485,0.000672593062949,0.00373350483724,0.000677863307331,0.00559733564609,0.00116885738164,0.00282518685159,0.000623217641895,0.00458930333388,0.000813284454051
23,0.00243998345908,0.000792061268943,0.00211906925386,0.000472428785046,0.00144401742733,0.000508449302891,0.00280686436436,0.000852051473984,0.00179324024406,0.000515314881946,0.00219920212853,0.000636585914895
24,0.00186512443636,0.00075172992562,0.000715857359812,0.000437640294021,3.18045740993e-05,0.000459387372181,0.00151739057912,0.000865975572625,0.000733889520276,0.000606973008792,0.000326064053282,0.000719302956951
25,-0.000603969086901,0.000815861415858,-0.00029816810229,0.000531496795597,-0.00127411017296,0.00055225294421,-8.80601402904e-05,0.00107559233086,0.000209248169818,0.000649430358809,-0.000884940725722,0.000932631828196
26,-0.00180906566305,0.000890809361474,-0.000657194510705,0.00038832741114,-0.00115423059553,0.00049533160597,-0.00142306336155,0.000789070192283,-0.000498505889335,0.000372012637085,-0.00163544287795,0.00055756291379
27,-0.00121085136025,0.000798643997553,-0.000586648308872,0.000452555571742,-0.000893257880895,0.000539349434386,-0.00155964803524,0.000995196080875,-0.000747024357768,0.000522303800405,-0.00144567868298,0.000667883987614
