,Average of BOLD response for cluster 0,Standard Deviation of BOLD response for cluster 0,Average of BOLD response for cluster 1,Standard Deviation of BOLD response for cluster 1,Average of BOLD response for cluster 2,Standard Deviation of BOLD response for cluster 2,Average of BOLD response for cluster 3,Standard Deviation of BOLD response for cluster 3,Average of BOLD response for cluster 4,Standard Deviation of BOLD response for cluster 4,Average of BOLD response for cluster 5,Standard Deviation of BOLD response for cluster 5
0,0.000329914703931,0.00141731405533,-0.0014381513126,0.000594239137803,-0.00115459506053,0.00049514898716,0.000174089530067,0.00126884936477,-8.41204420599e-05,0.000567680303896,0.0001511241294,0.000512976715082
1,-0.000453714982972,0.00115917266198,-0.00187942038565,0.000706341327862,-0.00125864635173,0.000606355843909,-0.000174284872726,0.00113609528825,-0.000799603807612,0.000458529109039,-0.000378806729834,0.000540995664334
2,-0.000341437152341,0.00122384811573,-0.00225249852366,0.000614624569148,-0.00199420541528,0.000493103372094,-0.000581609124361,0.00134681772595,-0.000903973031385,0.000494975822233,-0.00037203938255,0.00043809228326
3,-0.00122391094301,0.00132305154816,-0.00210260378531,0.000616697862055,-0.00114231963037,0.000418033365911,-0.0010545591279,0.00113143662531,-0.00113924268079,0.000434921370514,-0.000962054514573,0.000504722774558
4,-0.00138459252827,0.00122158836627,-0.000629248249467,0.000671145248259,-0.000685390909643,0.000589506071762,-0.000207251911159,0.00154680122326,-0.0019859543947,0.000482604128546,-0.00138239754517,0.000458807430309
5,0.000755768305907,0.00108664706146,-0.00108786535409,0.000599323014607,-0.00105724556551,0.000511117061171,-9.89232769544e-05,0.0010353489072,-0.00129044956531,0.00045968044493,-0.00105776642543,0.000269240074128
6,0.00107511536657,0.000918439388248,0.00124905094432,0.000570430396999,-0.000115279944842,0.00037155048525,0.000181139241053,0.00120825357064,0.000278916617605,0.000602701588055,0.000524834991021,0.000502230625016
7,0.000951229956125,0.000960538280489,0.00099245637991,0.000484945032216,0.000140144989057,0.000340310189683,0.000132999107732,0.00120562235273,0.000785013379495,0.00062941924769,0.000999050885246,0.000495246524943
8,0.000561802320208,0.00090269546467,0.00166243810437,0.000778568288593,0.000590124891784,0.000517121584286,0.000713789903299,0.00103468443252,0.00105616057783,0.000587312073173,0.00106920854926,0.000445939887782
9,-0.00032706635373,0.00101556503307,0.00168132051012,0.000747330091933,0.000674939858865,0.000500969435384,0.000911962201981,0.00107913216756,0.000486416990622,0.000556864480879,0.000352388014019,0.000450887018306
10,-0.000715551054105,0.00107156365804,0.00013520750736,0.000938330885962,0.00107247231253,0.000522752675194,0.00130353141077,0.00110347092522,0.0010004269776,0.000698845760596,0.00114168005054,0.000362770096981
11,0.00191241581002,0.000989567727747,0.00196526273628,0.000593844313863,0.00188376327073,0.000525482380938,0.00243648938842,0.0011309766286,0.000451692692358,0.000648152885219,0.00135630655728,0.000414093351715
12,-0.000343320788065,0.00120686378049,0.00135371363873,0.000653483863821,0.000413623292069,0.000495729742506,0.00154554094549,0.00101477690852,0.000603335336859,0.000691560451092,0.000660383269994,0.000410853698336
13,-0.000579206384452,0.00129549637058,-0.000673112229623,0.000722228042359,-0.000288969537317,0.000450476124575,-0.00143893469656,0.000988598209812,0.000801704799034,0.000606963534904,0.000126019700934,0.000331471572791
14,-0.00104619417737,0.00128151856004,0.00126037081401,0.000703681256836,0.000150060350744,0.000489457759048,-0.00076175462006,0.00117038961048,0.000295032391301,0.00040639337561,0.000259369915864,0.000327885572424
15,-0.0023560553754,0.00147382047471,0.000773125921488,0.00054513069728,0.00120389540306,0.000462219092728,0.00103862937158,0.00129875093248,0.00115194734352,0.000565801021274,0.000656978171592,0.000515380370796
16,-0.000205000539909,0.000886474182773,0.000307413909912,0.00061059377604,0.000797962694323,0.000614954958261,-0.000170387328052,0.00153147401754,0.000658055591596,0.000485238570303,0.000254054395439,0.000444589876973
17,0.00144930654725,0.000998733776746,-0.00034915038581,0.00059712316679,-0.000210523325039,0.000432855114343,0.00112912247201,0.000802366343166,0.000562471922765,0.000398549645726,-0.00035156140453,0.000389640069193
18,0.000219717803298,0.00110258584549,0.000985225462451,0.000895196629262,0.000682773884278,0.000631586842964,0.000983945624664,0.00141333710866,0.000850323973592,0.000650620673398,-7.19428653724e-05,0.000488702509859
19,0.000774710170557,0.000888647304967,0.000737771571997,0.000594987321742,0.000900083117409,0.000553605519522,-0.00127855068217,0.00124816900609,0.00020722039177,0.000583080813191,-9.44046556139e-05,0.000553715031671
20,0.00182607189776,0.00119453245546,0.000856341393329,0.000568939751943,0.000766400415249,0.000391954122813,-0.00115866890602,0.00148769507803,-0.00054039794194,0.00051408868725,-4.19875212224e-05,0.000494443944893
21,0.00257988697522,0.0013299417106,0.00100619638438,0.000700885554348,0.00138391155099,0.000485362487469,-0.0001336918621,0.00203239201931,0.000932083942007,0.000724653093205,0.00084292131486,0.000415524870602
22,0.00348118017002,0.00123022554027,0.00151010746698,0.000468547037424,0.00201731233436,0.000378472845654,0.00228575233302,0.00191197206884,0.000851430323177,0.000571898239225,0.00107445428623,0.000521848578917
23,0.00102912021744,0.00160401134091,0.000641271789461,0.00081380953845,0.000437968949527,0.000683643343765,0.00100059631568,0.00179283525611,0.000819748953986,0.00105139838747,0.000558434449828,0.000852017774592
24,-0.00310377603928,0.00153985976779,-0.000660304169919,0.000766928934451,1.28597567437e-05,0.000740498824653,-0.00282827815375,0.00155629444766,-0.00124398924492,0.00116004952822,-0.000690120368574,0.000702706423327
25,-0.00358548005701,0.00106840684517,-0.000983732188488,0.000643020273108,6.09914702688e-05,0.000459883512848,-0.00375915767147,0.00139601749018,-0.00114122829418,0.000690303122784,-0.00104582918345,0.000550138339873
26,-0.00458994761202,0.00122055935628,-0.00167393743465,0.000796183632343,-0.00100195099111,0.000710846377442,-0.00535146510464,0.0017375341547,-0.000495760893941,0.000898528541836,-0.000949687173024,0.000666639130151
27,-0.00279808814284,0.00105219217064,-0.000907134813424,0.000832449837724,-0.000697578266072,0.000587896164437,-0.00346150698926,0.00166937201101,-0.000520365706329,0.000391330395486,-0.00125268219609,0.000466940348808
28,-0.000885691761154,0.00132967889468,-0.00123951081787,0.000520252812671,-0.000510233083519,0.0003683717263,-0.00180153136723,0.00145963963476,-0.000335733739179,0.00042919777716,-0.000969493666276,0.000319334535917
29,-0.000705525942057,0.00121053493253,-0.000134813292833,0.000671116274616,-0.000445744994977,0.000607731845323,-0.00225536719157,0.00134729867361,-0.0021150169223,0.000604757732631,-0.00161285489105,0.000433957901708
30,-0.00254630259239,0.0012672797916,-0.000373145780571,0.000707823850314,-0.000628993126034,0.000548142245958,-0.00162407941664,0.00116787183937,-0.00138624522387,0.000600519550553,-0.000836416634635,0.000423443962058
31,-0.000450112741192,0.00119038001802,-0.00123279391038,0.000526519711254,-0.00109267898292,0.000418532531097,-0.000403557783728,0.00151973514497,-0.000681779340682,0.000524359013688,-0.000177541636143,0.000373021191756
32,-1.54782679896e-05,0.00124064811708,-0.00047807738012,0.000535977450441,-0.000221170939808,0.000470490628678,-0.000724134802706,0.00136326299903,-0.000427741235415,0.000662136054316,-0.000530588433862,0.000482310444927
33,-0.00122311498593,0.00123461579915,-0.000201624408934,0.000522674973245,-0.000215041722843,0.000490147048678,0.000213943514377,0.00166263619586,0.00021294513378,0.000578975863183,-0.000286658358104,0.000386248029895
34,0.00054343918481,0.00101443946047,0.000168726005225,0.00066142039849,0.00020602766071,0.000472644887996,0.000487218107703,0.0014206457831,-0.0004720441377,0.000519674916742,-0.000319431006442,0.000475382829779
35,0.00112975224264,0.000942008546209,0.000597292910603,0.000542432822686,-3.3208659501e-05,0.000556550255758,0.00013766730678,0.00160149992226,0.000183074357176,0.00065987475615,-8.03060048727e-05,0.000495012711781
36,0.000696207728804,0.00107667543404,-0.00101649979436,0.000455091405576,-0.00159468653744,0.000516117257002,0.000319896025781,0.00146971827895,0.000412551250971,0.000563632128896,-0.000264444640974,0.000450191824836
37,0.00116783699753,0.00109628717684,-0.000279716860759,0.000462088797829,6.88456902394e-05,0.000509239789414,0.0016944650189,0.00162222950994,-0.000648284470037,0.000576118388634,-0.00106796138341,0.000466676490404
38,0.00363918332217,0.0012439499345,0.000107878674655,0.00064046512384,-0.000174542756944,0.000457408767784,0.00390741015943,0.00143367025799,0.000514187621483,0.000520715502117,-0.000434597936953,0.000376971660435
39,0.00217964302321,0.00148190899185,-0.000359540878543,0.000637448418359,-0.000345522715081,0.000401924363174,0.00249190456054,0.00161316379558,-0.000435841227299,0.000465211404676,-0.000465313477007,0.000418292975054
40,0.00297305259844,0.00133328460728,4.92638129914e-05,0.000713068620409,-6.03569131511e-05,0.000512394695716,0.00251513994579,0.00149376748568,-0.000292151151945,0.000576024941973,0.000135467285276,0.000555285306506
41,0.00353136520484,0.00172293986239,0.000911375309234,0.000850175360602,0.000331580673146,0.000667672682711,0.00389789901838,0.00197272324955,0.000118378042084,0.000535816828878,0.000282400990385,0.000567936287449
42,0.00173078431846,0.00107752733675,0.000314226144694,0.000531154312464,0.000350266740712,0.000393497958462,0.00176063550555,0.00144591134555,-8.228059373e-05,0.000520956965742,-8.78882123629e-05,0.000451386159135
43,0.00275137897704,0.00153002458235,0.000940988819541,0.000723742323983,0.00118975639911,0.000512782880075,0.00203916700543,0.00267074608379,0.000892776061702,0.000657049185973,0.000724463923133,0.000608322558944
44,0.00369817271796,0.00111023409233,0.0012087169977,0.00071996521693,0.00133619801209,0.00056542532097,0.00270277832935,0.00140035750255,0.000332993287148,0.000702006062225,0.00052628345933,0.000503223439626
45,0.00259191112525,0.0011077498633,0.00136619699247,0.000750790158332,0.00141198304983,0.000712654341284,0.00143503192456,0.00102276011681,0.000538376502178,0.000667978154082,0.000711310851967,0.000529672000946
46,0.00130786373979,0.000762198143253,-0.000355044078037,0.000772490978015,-0.000505575518347,0.000689601024157,0.00143497218581,0.000878547156485,-0.000257265861831,0.000609613804296,-0.000849764824845,0.000461954317485
47,-0.000759377217893,0.000991527188164,-0.00229557811765,0.000658268745153,-0.00200010449935,0.000541899430304,-0.000827850332564,0.00101123410503,-0.000822280765356,0.000569115389261,-0.00157620264257,0.000433819586579
48,-0.0022355632539,0.00109298183651,-0.00215332190615,0.000571601812948,-0.00159974937625,0.000486404695921,-0.00426257631303,0.000947224884404,-0.00163758065974,0.000526578025857,-0.00181043221245,0.000473812786696
49,-0.00152583124896,0.0014355341746,-0.000745182664728,0.000620993748964,-0.0012469295527,0.000403369528229,-0.00298082412182,0.00225092918802,-0.00114911915415,0.000809145848374,-0.00095893361767,0.000558900432126
50,-0.000192079364977,0.00138230232673,-0.000624555953594,0.000639961326362,1.23812863025e-05,0.000573883840574,-0.000694794523096,0.00122571527587,0.000724619619095,0.000845719499884,0.000508150437698,0.000507197507541
51,0.00134887903624,0.00125035723917,0.000805421498557,0.000592270526848,0.000583455509897,0.000484791755362,0.00252342608603,0.00117552693787,0.00160876988626,0.00079807165409,0.00179764350327,0.000580055366368
52,0.00207808448324,0.00109489592767,0.000763409456955,0.000703574975887,0.00100523392791,0.00048685727439,0.00227623704276,0.00157854667593,0.00243188590687,0.000658046722257,0.00191727133485,0.000492667577699
53,0.00133210344912,0.0010158999581,0.000768785260909,0.000935497517274,0.00052024259284,0.000638268221323,0.000520015854273,0.00168461887049,0.00222652360243,0.000789347511761,0.00177219512896,0.000657473325163
54,-0.000290629287203,0.00118199524314,0.00112187664966,0.0008657634228,0.0004353210987,0.000658374110179,0.00137940706475,0.00137301131817,0.00169037732554,0.000915874261018,0.00115466472357,0.000705786075657
55,-0.00105254216555,0.000906314366729,5.86231906373e-05,0.00063628073496,-0.000239034056655,0.000529912014526,0.000804230603792,0.00132756637372,0.00196313373699,0.000651261597776,0.00125156850026,0.000574117838738
