,Average of BOLD response for cluster 0,Standard Deviation of BOLD response for cluster 0,Average of BOLD response for cluster 1,Standard Deviation of BOLD response for cluster 1,Average of BOLD response for cluster 2,Standard Deviation of BOLD response for cluster 2,Average of BOLD response for cluster 3,Standard Deviation of BOLD response for cluster 3,Average of BOLD response for cluster 4,Standard Deviation of BOLD response for cluster 4,Average of BOLD response for cluster 5,Standard Deviation of BOLD response for cluster 5
0,-0.000604458716789,0.00067224347112,-0.000510545541873,0.00041240129906,-0.000538591807532,0.000389864887939,-0.0017683650135,0.00112610426383,0.00019407759754,0.000481110729727,-0.000601096661027,0.000501528536863
1,-0.00185726435245,0.000708127716695,-0.000992293862319,0.000432803847773,-0.0012464859647,0.00033588049977,-0.00200445412414,0.000901855574898,-0.000239595595677,0.000674812716054,-0.00102006981505,0.000405037749348
2,-0.00172367645716,0.000650393072409,-0.00153583483565,0.000495773280277,-0.00110237723531,0.000416683453804,-0.00118500515991,0.000794232248244,-0.000683219847764,0.000736559342357,-0.000214854824287,0.000633990270568
3,-0.00155105598721,0.00066774859875,-0.00131022959078,0.000453725293511,-0.000820610403906,0.000351532275203,-0.00138271648597,0.000603978940987,-0.000633334380365,0.00068881086895,-0.00096958066021,0.0005370323537
4,-0.00120222742148,0.000566484614971,-0.00115719156602,0.000450318223559,-0.000874350368053,0.000365288058948,-0.000763719119094,0.000763437167134,-0.00103040011394,0.000920319019856,-0.00106849751718,0.000626208176505
5,-0.00139625620731,0.000667103294571,-0.000116918540162,0.000490344581315,-0.000733015434901,0.000479065287696,-0.00230248778088,0.000930568889248,-0.000755961618393,0.000663047126473,-0.00119558949097,0.000529179648067
6,-0.000182628701648,0.000683489489597,-0.000512012336168,0.000568782296298,0.00022199393382,0.000479117790915,-0.000451143010513,0.000739977048995,9.74525769857e-05,0.000696435535716,-7.11720674551e-05,0.000638640747697
7,0.000837027713463,0.000781720689651,0.000612356573058,0.00063778330532,0.000453854580719,0.000532615636851,0.000161543750008,0.00090888518636,0.00054088461172,0.000712627859126,0.000278952338859,0.000689534866638
8,0.00145338627383,0.000815922634568,0.000833265458456,0.000438501684985,0.000587358405699,0.000455659797193,0.0017490905824,0.00073705697891,0.0005382767406,0.000584362092203,0.000791467938845,0.000653144906956
9,-9.10330926868e-05,0.000823076064677,0.000551598476452,0.000449038707271,-2.60785998273e-05,0.000514620100486,-0.000183206619314,0.000892388763553,0.000485791629691,0.000686622773714,0.000195632333013,0.000598589845007
10,-3.87077188697e-05,0.000692605165971,0.00104598678728,0.000392738287395,0.000587552501069,0.000492664575065,6.47234855593e-05,0.000827828762987,0.000710159423378,0.000598806305706,0.000465192611592,0.00061635962114
11,0.00136072694026,0.000714400628118,0.000647985368721,0.000628101117697,0.000949604375966,0.000719417358172,0.000904122856343,0.00110145450208,0.000680460686064,0.000630362580026,0.000932636178231,0.000694818256392
12,0.00103772694509,0.00066893496171,0.000460215417015,0.000591701332894,0.000576027702166,0.000458489658044,0.00143877832309,0.000996918394096,0.000514798268401,0.000634315095712,0.000996261764815,0.000664377757784
13,0.000367024377002,0.000909616993694,0.000353540830713,0.000576986752564,0.000540757679285,0.000508009748257,0.00184043268465,0.000925209154541,-0.000537044353519,0.000787725851458,0.000261051539112,0.000721809685277
14,0.000336925472657,0.000993266768815,0.000171217414288,0.000623660561537,0.000446680170638,0.000579372970345,0.00217638692565,0.00107438257336,-0.000369827522215,0.000770098383683,0.000741693742241,0.000821696959854
15,-5.58771396398e-05,0.000748728362146,-0.000181082780789,0.000621061397276,-0.000240433051568,0.000562293448112,0.000491109899928,0.00096557865713,-0.000226468293523,0.000696729792235,0.000440941783953,0.00062693919882
16,-0.000159601928916,0.000649207314909,-0.000716107792752,0.0005532167791,-0.000625904716551,0.000543725060436,-7.97759709052e-05,0.000546878104704,-0.000774265606865,0.000518857599929,-0.000535094712937,0.000521771981728
17,0.000299198630201,0.000549863145336,-0.000222015431154,0.000489924094843,0.0001441806523,0.000529470023926,0.000465963922847,0.00077538888463,0.000129197194769,0.000537798028912,-7.58131398964e-06,0.000498807495771
18,-0.000358282777729,0.000671148456569,-0.000123767623457,0.000576073147512,-0.000101795175573,0.000557955292355,-0.000103566879384,0.000700859526099,-0.00052075357789,0.000641479934874,-0.000210058154557,0.000579093619115
19,-0.00142821796461,0.000858213860082,-0.000588138532212,0.000604274907791,-0.000784466346875,0.000622551790442,-0.00219074041953,0.000878510694441,-0.000701710710016,0.000629979321651,-0.00131513699657,0.000558198176421
20,-0.000595269554268,0.000535561703068,-0.000316092700144,0.00049498410321,-8.81960135889e-05,0.000459219020868,-0.000303721051642,0.000656382412548,0.000348263708811,0.000625408053445,-0.000431754833273,0.000585732485658
21,0.00250312918222,0.000838028407203,0.00131087186691,0.000552107583343,0.00172324020848,0.000540949796499,0.00243440291976,0.000986751035087,0.00068160171952,0.000532681310063,0.00127118056164,0.000680405702589
22,0.00490377168218,0.000996722031334,0.00289699730024,0.000615854630078,0.00363454582803,0.00063983085861,0.00529243516491,0.00103512161737,0.00216190789157,0.000832581825745,0.00362686529101,0.000715459642833
23,0.0027934611577,0.000713032252027,0.00190107200936,0.000485947975931,0.00161650465754,0.000487297428992,0.00305425482677,0.000960261155296,0.00177369144052,0.000683616567645,0.00160109095442,0.000549212409671
24,0.001546943851,0.00075193154908,0.000373125587363,0.000462480084123,6.75560325818e-05,0.000446565018822,0.000364488357561,0.000872561052019,0.000711710234007,0.000759006415524,8.11387290445e-05,0.000574692527359
25,-0.000873325050867,0.000700704952495,-0.000126713319379,0.000434335687981,-0.0011456323525,0.000529281784992,-0.00120332840085,0.00133567546753,0.00042558888181,0.000704333812398,-0.000935928564219,0.000747562402705
26,-0.00151060277648,0.000795565268779,-0.000454270677668,0.000431508175039,-0.00105855209863,0.000481613230332,-0.00131167124775,0.000934968818043,-0.000595377857158,0.000457590424352,-0.00136753667193,0.000504912853167
27,-0.00102523688072,0.000743958200965,-0.000648913160672,0.000481667257641,-0.000930739388305,0.000526606486234,-0.00137821119067,0.0010846681959,-0.00086663774229,0.000604049752721,-0.0012425364191,0.000558266843108
28,-0.000242542431372,0.000618324890572,0.000112173898371,0.000461959074963,-0.000367177832558,0.000418400951543,0.000190619956133,0.000868412227787,-0.000622467960018,0.000577936788788,0.000211975292277,0.000588839257705
29,0.000451370227875,0.00102773010045,0.000840515232973,0.00056713184295,0.000911007991838,0.00054023648841,1.32579342199e-05,0.000932188975036,0.00032549004802,0.000648990756072,0.000651075725542,0.00078134626515
30,0.000316888755108,0.000850251939355,0.000496932782066,0.000468631298307,0.000490601403431,0.000554841360659,0.00108237496542,0.00123178485632,0.000483580014776,0.000994858144133,0.000781353748901,0.000915063776242
31,-0.000241862867725,0.000470156454831,0.000406619924352,0.000598306624975,-0.000112776756278,0.00045619823761,-0.00149877861091,0.000785032990154,0.000861234153414,0.000694808547738,-0.000128492481446,0.000591492067405
32,-0.000853049546215,0.000620205232193,0.000263613908072,0.000454390714155,0.000223201598668,0.000545919788192,-0.00147375636639,0.000927547764497,-3.52022988811e-05,0.000616637468014,-1.5409925155e-05,0.000609016503328
33,-0.000793651785671,0.000786429409075,-0.000211659035633,0.000574175006192,-0.000129858024823,0.000491548851176,-0.000334193729011,0.000882744920054,-0.00052433389348,0.000532012273874,-1.45610386323e-05,0.000678415009617
34,-0.000640598925834,0.000750228104671,-0.000200273525982,0.000759814537174,-0.000516717533936,0.000707900455318,-0.000690668076972,0.00107285046772,-0.00116730007069,0.000937299336857,-0.000765050002984,0.000792040042743
35,3.94257400819e-06,0.000895998825729,-0.000265392127878,0.000683379215902,-0.000527245073289,0.000800130355228,-0.000773093336504,0.00123860320963,-0.000805365193217,0.00100699710245,-0.000940726933787,0.00099267075402
36,-0.000653359343832,0.000765445866493,-0.000634845580317,0.000619639541905,-0.000188510182438,0.000702061132774,-0.000413743285626,0.00116870954836,-0.00113854743951,0.000790442279694,-0.000871069726717,0.000924808979045
37,0.000774566262625,0.000896822230497,6.37804292262e-05,0.000443555603395,0.00021275293668,0.000621051010717,0.000226386400645,0.001047078642,-0.000832216825376,0.000657683742868,4.4152301796e-05,0.00079285721949
38,0.00101020961594,0.000706603723874,0.000197711190799,0.000416762389345,0.000482121295887,0.000605586864138,6.51085115475e-05,0.000812400456513,-2.65405927878e-05,0.000583752612113,0.000329500758155,0.000665283823511
39,0.000401868439384,0.000701288040387,-0.000215314289018,0.000561451438261,-0.000184362005151,0.000553743028223,-0.00118092222266,0.000736943174349,-0.000774685622779,0.000497186299584,-0.000286552059363,0.000486374264414
40,-0.000580344899877,0.000711994206662,-0.000274285727222,0.000561977508279,-0.000252109743009,0.00064020639778,-0.000757426479753,0.000965293878271,-0.000944596535637,0.00070633873987,-0.000647713659548,0.000746277005679
41,9.84087789523e-05,0.000580545980136,0.00020421325061,0.000618151949619,0.00024806679422,0.000480656831592,-0.00117113423877,0.000930733645773,-0.000305982704927,0.000562642063439,-7.18507074855e-05,0.000572169025019
42,0.000234840438527,0.000662607267498,-0.00010759177405,0.000441509482416,1.58429040407e-05,0.00046025625354,0.000109834746139,0.000874113679283,-0.000362883690849,0.000554940421464,0.000229689792895,0.000479689170979
43,0.0032233576353,0.000638685105423,0.00173584918375,0.00054125922298,0.00227336432742,0.000629862701104,0.00434180677333,0.000661579458049,0.000989929892623,0.000570330346506,0.00234920510377,0.000582952892651
44,0.00391593716647,0.000751184342932,0.00209687423439,0.000478011162599,0.00211931006398,0.000597875782252,0.00386639502287,0.000959159396204,0.000938388782517,0.000526359654156,0.0016739811396,0.00053794072624
45,0.00305956891857,0.00066120183369,0.00120741335497,0.000374457022243,0.000895501389146,0.000441770417346,0.00276870441636,0.000917630314111,0.00070549361621,0.000454584195731,0.000600337092918,0.000587791659906
46,0.00025653860161,0.000837016315135,0.000258252156855,0.000380367478854,-0.000345499633076,0.000419834967339,-8.4045439193e-05,0.000939192664005,-2.66874670066e-05,0.000569645287601,-0.00114104916389,0.000635457355076
47,-0.000641053490504,0.000808800309872,-0.000721638108215,0.000474934973688,-0.00142676957318,0.000435001642217,-0.0022654599299,0.0010363805674,-0.000482706710429,0.000460751434131,-0.00128275664355,0.000431386881958
48,-0.0023009995366,0.00062764564863,-0.00183729542744,0.000377304875852,-0.00213031295229,0.000366720115432,-0.00425238369718,0.000807709157671,-0.00106536861151,0.000510345761348,-0.00225202874782,0.000393936459025
49,-0.0019617156075,0.000895776700438,-0.00101082024361,0.000643195285496,-0.000831222385451,0.00054541981308,-0.000877816792499,0.000946604410717,-0.000491446425715,0.000534799572298,-0.000742665793199,0.00066542888067
50,-0.000281699479751,0.00113269992767,-0.000433481074155,0.0005846357929,0.000416456971132,0.000620427238084,-0.000491136874106,0.000956028148328,9.46967680792e-05,0.000570002750574,0.000655975214815,0.000585109644614
51,6.64592302791e-05,0.000788127100357,-5.35847090111e-05,0.000402993627209,0.000543855988948,0.000361134237711,-0.000616538146241,0.00066312979568,0.000441300462485,0.000589616031788,0.000838519716961,0.000440153339047
52,0.000121400720936,0.000623294108968,-0.00020908026993,0.000418613582658,0.000122325020474,0.000528066297778,0.00145949086965,0.000765406120774,-0.000379936465307,0.000568359499357,0.000793741106951,0.000632826750446
53,0.000229470841323,0.00082840381115,-0.0007774072078,0.000406479046545,-0.000312794760823,0.000566242492046,-0.000239229553516,0.000991115632461,4.23918537878e-05,0.000619762239493,-0.000125627803405,0.000650156767022
54,-0.000282254960705,0.00066175947483,-0.000551296399836,0.000538770819003,-0.00044987916141,0.00053041769424,0.000599795928412,0.00102236794165,0.000249318859724,0.000552648118029,0.000204791184722,0.000553716197178
55,0.000838643386595,0.000674381941275,0.00073435554887,0.000483642771062,0.000696327581933,0.000458021909166,0.000890446534152,0.000702985914081,0.000109377327015,0.00055284101004,0.000749231767105,0.000520408097371
56,0.000702067414626,0.000644607671052,0.000501023964572,0.000402596892264,0.0006487655049,0.000411690243297,0.000466767903068,0.000883452780361,0.00163558809461,0.000595422779015,0.00159051396008,0.000499423634374
57,0.000480382771142,0.00063031470217,3.32554697381e-05,0.000497542274122,0.000305028558957,0.000500890430474,0.000901363514144,0.00097000085276,0.000690867552531,0.000604921862365,0.000461452923678,0.000555765559342
58,0.000369003846735,0.000645923237948,0.000120618686794,0.000482818034018,0.000121030203839,0.000498541103133,0.00130654658394,0.000969149899642,0.000159915642322,0.000501466018766,-5.30552320013e-05,0.000569312348598
59,-0.000140089683856,0.000661288138328,6.46174447901e-05,0.000451789659186,-0.000143222986512,0.000474935671367,-0.0012377944248,0.000772979115909,0.000605135894466,0.000458202339992,-0.000133075489145,0.000483574011841
60,-0.000592714609084,0.000641384179795,-0.000270620056709,0.000575462662683,-0.000165364996436,0.00039107720871,-0.0015311236385,0.000637946258619,-2.42003935956e-05,0.000537499025798,-7.40773131153e-05,0.000455566561126
61,-0.00131985188828,0.000509380304817,-0.0012651938643,0.000399056419012,-0.000978421114892,0.00034796215944,-0.000559627854582,0.000592677330737,-0.000641473929488,0.000531151427124,-0.000661445672613,0.000472942964405
62,-0.000139826440932,0.00050924036403,-0.000511728089077,0.000458401298927,-0.000690562833722,0.000473485460354,-0.000578730408141,0.000958717445011,-0.000268160967085,0.000496255721654,-0.000454838845241,0.000551340861511
63,0.000555193035655,0.000684046712389,-0.000336773733197,0.000394403909957,2.92400620471e-06,0.000420430495697,0.000630435407606,0.000709632107956,-8.80223008606e-05,0.000709100317209,0.000146193084954,0.000525615524497
64,0.00251488305616,0.000917071655793,0.000484948726322,0.000606961506499,0.00137404798674,0.000514305006591,0.00387405677983,0.000880424761922,0.00042286433406,0.00067093550468,0.00194533838702,0.000649137462396
65,0.00388125328277,0.00129688506338,0.0023119722997,0.000591931951991,0.00336517358448,0.000688238442161,0.00578600754982,0.00131081703785,0.00217115744826,0.000739922333697,0.00317121327703,0.00082911043754
66,0.00297649693713,0.00134153130214,0.000782723075612,0.000775625880573,0.00117173417833,0.000620308273158,0.00256905856004,0.00144873537202,0.00110464823609,0.000859398883034,0.00141742238097,0.000998814575099
67,0.000237433032603,0.000701558458046,2.38225030769e-05,0.000501782834067,-0.000484772511869,0.000457186452775,-0.0015521144795,0.000709050387654,0.000415168136942,0.00074737245982,-0.00100049300815,0.000591650120462
68,-0.000608418272242,0.000597741300694,-0.00144770401546,0.000346062154584,-0.00146831666967,0.000356119543916,-0.00178022347039,0.000811043677453,-0.00102448442738,0.000618535734566,-0.000848045956976,0.000726696903158
69,-0.001780464973,0.000573770785932,-0.00150093529903,0.000629690319398,-0.00181940301501,0.000601192355785,-0.00228794418191,0.000743310869403,-0.00106311010571,0.000748889538342,-0.00118776031143,0.000510344725428
70,-0.000763151174149,0.000771177951502,-0.000168245698019,0.000782181853124,-0.000857012469083,0.00060186340695,-0.00162982498263,0.000889207493405,-0.00070281273474,0.000674551382132,-0.00114951752249,0.000576890274485
71,-0.00125802604343,0.000817625155269,5.60884454116e-05,0.000701003515817,-0.000537188978009,0.000706611014588,-0.00109383363562,0.00117690426648,-0.00069356246385,0.000725596229008,-0.000791620137369,0.00078727975743
72,-0.000755842770555,0.000781340519715,8.5202596955e-05,0.000511095789038,-0.000590159273946,0.000511351614013,-0.00193628902811,0.00102051883024,-8.3607891185e-05,0.000736269122108,-0.000513504942071,0.000614557284088
73,-0.000444767145292,0.000553404257312,-0.000165923631546,0.00060311958403,-0.000567847778328,0.000455266714814,-0.00163828469418,0.000734886235411,-0.000408404590696,0.000821399369437,-0.000659077152647,0.000559833106432
74,-0.0020979725798,0.00072973483821,-0.0010393936745,0.000508063285533,-0.00140327046124,0.00038476880228,-0.00222543190455,0.000629362923068,-0.000832886494626,0.000751994555455,-0.00113575185689,0.000523827170215
75,-0.00164924079399,0.000837496376445,-0.000921109248871,0.000456734229009,-0.00122592017728,0.000396874549499,-0.00177953779738,0.00096996130497,-0.000697550416543,0.000898814724926,-0.00107766087474,0.000658291317973
76,-0.000816021307243,0.000669857799835,-0.000433129877807,0.000464762587187,-0.000483995746392,0.000461117428235,-0.000336223791189,0.000711425856784,0.000326523667087,0.000951167175131,3.06013915086e-05,0.000647544268002
77,3.77151003215e-05,0.000599497910424,0.000464845547476,0.000524228021264,0.000161929566137,0.000502167999904,-7.48459606699e-05,0.000647476238191,0.000916339686574,0.000904469640622,0.000950758529126,0.000755122710394
78,0.000959631293657,0.000735775170479,0.000129472096449,0.000520150687739,0.000202603587715,0.000504483291237,3.97819357493e-05,0.000642832792387,0.00031674622457,0.000863777269822,0.000690186395459,0.000497808114305
79,-1.33222926757e-05,0.000798968690762,-4.39579727067e-05,0.000480915174514,0.000182465918131,0.000543281679982,-2.29006996251e-05,0.00093452266595,0.000137601038476,0.000611057651577,7.40159361727e-05,0.000746981404035
80,0.000360691580852,0.000792090500315,0.000456660917887,0.000544622928565,0.000820723982162,0.000507592552845,0.00121191058781,0.00100428773684,0.000475748516614,0.000779391674747,0.000906762592398,0.000743288420849
81,-0.000752039607951,0.000692292997919,5.62408887779e-05,0.000647646351537,-0.000166468236162,0.000530156030516,-0.0010060127952,0.00124106387242,-0.000714462849893,0.000616006714105,-7.8201103416e-05,0.000528797369565
82,-0.00169950804573,0.00123064220419,-0.00128358415524,0.000566483753921,-0.000952531797953,0.000623284143454,-0.0027620351408,0.00233053330283,-0.00165581091469,0.0015083759204,-0.00196534004098,0.00155412518952
83,-0.000134890932334,0.000976991277147,-0.000161353154389,0.000521067014356,-5.41977059092e-05,0.000595075017451,-0.000104538955939,0.000744113579664,0.000394585037725,0.000764640998237,-2.37885587672e-05,0.000820024183096
84,0.000259786506233,0.000962017170868,0.000447495064857,0.00068311251128,0.000919643182533,0.000733944171776,0.000127736821389,0.000845168170666,0.000625613947601,0.000960954582345,0.000814534126579,0.000926104068398
85,0.00204820858204,0.00105887985787,0.00122719242596,0.000467371260507,0.00157838835563,0.000459833509048,0.0025157316922,0.00133373169059,0.000498273572863,0.000736769026479,0.0013638609116,0.000830501786826
86,0.00320074228402,0.000961593103897,0.00202256415145,0.000544761822026,0.00164877661479,0.000500876288803,0.00382634837233,0.00103558353078,0.000974958168185,0.000808537417808,0.00167049901362,0.000850165946208
87,0.00312380395393,0.0010891224867,0.0015325181474,0.000529077654249,0.00168424150001,0.000622973200413,0.00371951688678,0.000933656665739,0.000858370257021,0.000761520526813,0.00186830929941,0.000762845704446
88,0.000362204656948,0.0011632899844,0.000621865636013,0.000578786683162,0.000222699420814,0.000538029569545,0.000197068851551,0.00114176781819,0.000629347355815,0.000852366752138,-0.000528775338239,0.000882571543006
89,-0.000859244657563,0.000916724893538,-0.000163998154103,0.000520720776758,-0.000581838804174,0.000537804777394,-0.000545650689083,0.00105509127966,0.000151346401629,0.000806590059999,-0.00114711172959,0.000863528653184
90,-0.000892648394879,0.000846758565809,1.06937080028e-05,0.000638781643612,-0.000221130496223,0.000499788568973,-0.000251807085685,0.000785729996913,6.29930288493e-06,0.000752080545518,-0.000841206679704,0.000711765830608
91,0.000279749086164,0.000613500752802,-0.000420520767433,0.000324168692672,-3.94269464652e-05,0.000305051368685,0.000756343404821,0.000820130248186,-0.00109158733983,0.000424171020959,-0.000566924734422,0.000591829297053
92,-0.000285897182271,0.000667955524856,-0.00130891750196,0.000465163832018,-0.000578515625358,0.00044610965934,-2.76885845602e-05,0.000695967076058,-0.00106409118421,0.000692548319347,-0.000712803753659,0.000545051077104
93,-0.00111328920991,0.000766851567742,-0.000811903401951,0.000465455488734,-0.000656284256616,0.000456682540655,-0.000853829483439,0.000919279607699,-0.00137834600691,0.000611662795516,-0.000890118890248,0.000588349605831
94,-0.00126694608674,0.000846702572647,1.67137809657e-05,0.000485399765503,-0.000163827598931,0.000527726027523,-9.80141491147e-05,0.000713371297834,-0.000862192036125,0.000677491494937,-0.000787095736442,0.000631738093418
95,-0.00150358364063,0.0006579320398,-0.000142430324979,0.000479799208332,-0.000244970218728,0.000503648012098,-0.0002153708936,0.000765703987703,-0.000683134240103,0.000549773199887,-0.000507448362573,0.000628905791817
96,-0.00154907935947,0.00059226996399,-0.000882905588838,0.000394019086435,-0.000733354226632,0.00038332605439,-0.000703681175755,0.000480328576669,-0.000347282384611,0.000652466258251,-0.000661223020303,0.000449590914225
97,-0.00102075434536,0.000577941044021,-0.000640838245182,0.00050270992349,-0.000923609214988,0.000315692021346,0.000779640158478,0.000695856451101,-0.000791141304185,0.000647703938696,-0.000498656699011,0.000476907865738
98,-0.000201302955327,0.00068361423545,-0.000341364772264,0.000474921164017,-0.000359989606341,0.00032625203046,-3.30167048303e-05,0.000840104429957,-0.000928522423361,0.000663877242941,-0.000226401209877,0.000462706188967
99,-0.00086695986294,0.000605078403886,-0.000652512683701,0.000478125027453,-0.000705777584791,0.000317385293103,-0.000605315581968,0.00075820581913,-0.00121325140388,0.000582331160582,-0.000469140006256,0.000503676139901
100,-0.00146120515515,0.000626945523885,-0.00127864026402,0.000549473890725,-0.00059208224803,0.00036399305355,-0.000370310004109,0.000656072442731,-0.00108463587504,0.000603997223444,-0.000512878810514,0.000382726457169
101,-0.00148620777251,0.000578781079952,-0.000495638773615,0.000550408810858,-0.000745658806938,0.000382284354319,-0.000917986237963,0.000913107242851,-0.000910007939077,0.000720061177867,-0.000833939906458,0.000448078735637
102,-0.000381691770864,0.000575233046855,-0.000966132813175,0.000498632251802,-0.00118059844381,0.00044499908436,0.000834360314026,0.000714203142917,-0.000770105176386,0.000694260490085,-0.000473965667802,0.000416769768575
103,-0.000452585682383,0.000637872119937,-0.000695655384907,0.000574323014521,-0.000754207171721,0.000415009636252,-0.000138780696654,0.000817655557486,-0.00148613142235,0.000664714998205,-0.000368054494723,0.000422439359006
104,-0.000531462013132,0.000640550474461,-0.00061077244564,0.000530190104779,-0.000552043113825,0.000439229145504,0.000271029096869,0.000877956551794,-0.000674269946161,0.000495285727653,0.000284424014897,0.000574260405435
105,-5.18058654735e-05,0.000546728330078,-0.000371461685308,0.000508274881513,-0.000209382415381,0.000457819071507,0.000553859904145,0.000787999634741,-0.00117212228646,0.000719402047571,-0.000149612913444,0.000624785369331
106,0.00266639756379,0.000560781579008,0.000738734117619,0.000716869800616,0.00190164899603,0.000587537633442,0.00242215705745,0.000953456747837,0.000213511234044,0.000703785712077,0.00151371453457,0.000627382014134
107,0.0026085120021,0.000934951752895,0.00128862073508,0.000668465273498,0.00191555761949,0.000658480434069,0.00237646269147,0.00115459854607,0.000797417863308,0.000703645868726,0.00169875239619,0.000664750315636
108,-5.65824115384e-05,0.000820232389006,-0.000230155712722,0.000540688732998,-0.000446666373759,0.000457120078111,0.000567448697022,0.00100470416101,-0.000411230210137,0.000556844617678,-0.000575306727725,0.000572505783977
109,-0.00116892616721,0.000794187742231,-0.000647671426057,0.000616025031729,-0.00143987184038,0.000484701280186,0.000296886178787,0.000867073218612,-0.00132680262145,0.000719000217173,-0.00134803802113,0.000471333810937
110,-0.00121997184883,0.000684233818498,-0.000987937298403,0.000506985521405,-0.00108120514693,0.00040873762853,-0.000561803971486,0.000811157345435,-0.00122647002799,0.000607580247873,-0.00114370438022,0.000470585062442
111,-0.00193195231571,0.00058821905223,-0.00150111294966,0.000514705043776,-0.00132770330541,0.000363791406096,-0.00100880823743,0.000816178437788,-0.00140403693413,0.000566769546623,-0.00128575586896,0.000497443948882
112,-0.00163172594068,0.000865468615339,-0.00113141154607,0.000503930362323,-0.000845891235983,0.000389857190674,-0.00109873940333,0.0013632923008,-0.000205471352025,0.000642968485948,-0.000958592443062,0.000451357128703
113,-0.000263238939373,0.000527438385077,0.000824199155255,0.000864287441555,0.000820056579601,0.000540354415428,-0.000597064850638,0.00109901678061,0.00113072664467,0.000565523977431,0.000293528231529,0.000599907896188
114,0.000330591754813,0.000607741068758,0.00121518748907,0.000727288116447,0.00133409330814,0.000714154553428,-0.000412543548375,0.000589498396819,0.00029122178604,0.000597592308132,0.000746306734718,0.000635369903013
115,-0.000202629625147,0.000558398967249,0.0007920948384,0.000671212465781,0.000390568905078,0.000602675389232,-8.42802641458e-05,0.000820739521595,0.000222817828563,0.000666263424203,0.000356127278273,0.000574393007656
116,0.000375107317965,0.000669145710114,0.000917632637503,0.000485109456367,0.000660983436514,0.000365793972803,5.09865359312e-05,0.00081932934986,0.000617238319324,0.000592058525389,0.000476427905218,0.00048835428156
117,0.000371858601019,0.000555166957192,0.000445887224048,0.000519628322022,0.00067972101519,0.000536784420771,-0.000444689530101,0.00102284791316,0.00108678908323,0.000645453878586,0.000349488866179,0.000571542105584
118,-2.63552547592e-05,0.000585680469551,0.000440644859716,0.000554269342397,0.000394226590644,0.000360753675909,-0.000166731453433,0.00112983307818,0.000480810626049,0.000796664288871,0.000237539628495,0.000433223003855
119,-0.000105959247238,0.000759890521205,0.000498772650977,0.000485149416007,0.000312053441509,0.000484329365673,-0.000790237461395,0.000958538589809,0.000440233484748,0.000651065592866,0.000404629514999,0.000759824164916
